ID,SMILES_chiral,SMARTS,Proportion,Counts,MW,HBA,HBD,LOGP,TPSA,RB
COCONUT_fragments_1966,OCCc1ccc(O)cc1,[#8]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.02,101.0,138.06807956,2,2,0.927,40.46,2
COCONUT_fragments_1967,COc1cccc2ccc(=O)oc12,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6](=[#8]):[#8]:[#6]:1:2,0.02,101.0,176.047344116,3,0,1.8016,39.44,1
COCONUT_fragments_1969,O=CCc1ccc(O)cc1,[#8]=[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.02,101.0,136.052429496,2,1,1.1336,37.3,2
COCONUT_fragments_1972,COC(=O)CCC=O,[#6]-[#8]-[#6](=[#8])-[#6]-[#6]-[#6]=[#8],0.02,101.0,116.047344116,3,0,0.1384999999999998,43.370000000000005,3
COCONUT_fragments_1975,Cc1cc(=O)c2ccc(O)c(C)c2o1,[#6]-[#6]1:[#6]:[#6](=[#8]):[#6]2:[#6]:[#6]:[#6](-[#8]):[#6](-[#6]):[#6]:2:[#8]:1,0.01,100.0,190.06299418,3,1,2.1154399999999995,50.44,0
COCONUT_fragments_1982,COc1ccc2[nH]c3c(c2c1)CNCC3,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#7H]:[#6]3:[#6](:[#6]:2:[#6]:1)-[#6]-[#7]-[#6]-[#6]-3,0.01,100.0,202.110613068,2,2,1.8222,37.05,1
COCONUT_fragments_1985,CC1OCCCC1O,[#6]-[#6]1-[#8]-[#6]-[#6]-[#6]-[#6]-1-[#8],0.01,100.0,116.083729624,2,1,0.5462,29.46,0
COCONUT_fragments_1986,Cc1cccc(C#N)c1,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#6]#[#7]):[#6]:1,0.01,100.0,117.057849224,1,0,1.8667,23.79,0
COCONUT_fragments_1993,O=CN1CCNCC1,[#8]=[#6]-[#7]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,99.0,114.07931294,2,1,-0.9519999999999996,32.34,1
COCONUT_fragments_2000,CC(C)N1C(=O)c2ccccc2C(C=O)C12CCNCC2,[#6]-[#6](-[#6])-[#7]1-[#6](=[#8])-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6](-[#6]=[#8])-[#6]-12-[#6]-[#6]-[#7]-[#6]-[#6]-2,0.01,99.0,286.168127944,3,1,1.9555,49.41,2
COCONUT_fragments_2001,O=CC1c2ccccc2C(=O)NC12CCNCC2,[#8]=[#6]-[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6](=[#8])-[#7]-[#6]-12-[#6]-[#6]-[#7]-[#6]-[#6]-2,0.01,99.0,244.121177752,3,2,0.8346999999999999,58.2,1
COCONUT_fragments_2003,Cc1c(C)c2cccc(C)c2oc1=O,[#6]-[#6]1:[#6](-[#6]):[#6]2:[#6]:[#6]:[#6]:[#6](-[#6]):[#6]:2:[#8]:[#6]:1=[#8],0.01,99.0,188.083729624,2,0,2.718260000000001,30.21,0
COCONUT_fragments_2011,NC(C=O)CS,[#7]-[#6](-[#6]=[#8])-[#6]-[#16],0.01,98.0,105.024834844,3,2,-0.5576000000000003,43.09,2
COCONUT_fragments_2012,O=C(O)C1CCNCC1,[#8]=[#6](-[#8])-[#6]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,98.0,129.078978592,2,2,0.0706,49.33,1
COCONUT_fragments_2015,Oc1ccc(O)cc1,[#8]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,98.0,110.036779432,2,2,1.0978,40.46,0
COCONUT_fragments_2030,CSc1ccccc1,[#6]-[#16]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,97.0,124.034671256,1,0,2.4085,0.0,1
COCONUT_fragments_2031,CCCNC(C)=O,[#6]-[#6]-[#6]-[#7]-[#6](-[#6])=[#8],0.01,97.0,101.084063972,1,1,0.5325,29.1,2
COCONUT_fragments_2035,O=CC1=C2C(=O)NC[C@]23CCC1O3,[#8]=[#6]-[#6]1=[#6]2-[#6](=[#8])-[#7]-[#6]-[#6@]-23-[#6]-[#6]-[#6]-1-[#8]-3,0.01,97.0,179.058243148,3,1,-0.4569000000000003,55.400000000000006,1
COCONUT_fragments_2039,COc1ccc(N2CCNCC2)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#7]2-[#6]-[#6]-[#7]-[#6]-[#6]-2):[#6]:[#6]:1,0.01,97.0,192.126263132,3,1,1.1047999999999998,24.5,2
COCONUT_fragments_2042,O=CC1Cc2ccccc2CN1,[#8]=[#6]-[#6]1-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]-[#7]-1,0.01,97.0,161.084063972,2,1,0.8997999999999999,29.1,1
COCONUT_fragments_2045,CC1CC(N(C)C)C(O)CO1,[#6]-[#6]1-[#6]-[#6](-[#7](-[#6])-[#6])-[#6](-[#8])-[#6]-[#8]-1,0.01,97.0,159.125928784,3,1,0.0863000000000001,32.7,1
COCONUT_fragments_2048,CCOc1ccc2c(c1)OCC2=O,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#6]-2=[#8],0.01,96.0,178.06299418,3,0,1.6603999999999997,35.53,2
COCONUT_fragments_2050,O=Cc1cncnc1,[#8]=[#6]-[#6]1:[#6]:[#7]:[#6]:[#7]:[#6]:1,0.01,96.0,108.032362748,3,0,0.2890999999999999,42.85,1
COCONUT_fragments_2055,COCc1c[nH]nn1,[#6]-[#8]-[#6]-[#6]1:[#6]:[#7H]:[#7]:[#7]:1,0.01,96.0,113.058911844,3,1,-0.0489000000000001,50.8,2
COCONUT_fragments_2060,C=C(/C=C/C)CCC,[#6]=[#6](/[#6]=[#6]/[#6])-[#6]-[#6]-[#6],0.01,95.0,110.109550448,0,0,2.918800000000002,0.0,3
COCONUT_fragments_2064,O=Cc1ccccc1Br,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#35],0.01,95.0,183.95237688,1,0,2.2616000000000005,17.07,1
COCONUT_fragments_2066,CCc1ccccn1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#7]:1,0.01,95.0,107.073499288,1,0,1.644,12.89,1
COCONUT_fragments_2069,C[C@@]1(O)COC[C@@H]1O,[#6]-[#6@@]1(-[#8])-[#6]-[#8]-[#6]-[#6@@H]-1-[#8],0.01,94.0,118.06299418,3,2,-0.8715000000000002,49.69,0
COCONUT_fragments_2070,Nc1cccc2ccccc12,[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,94.0,143.073499288,1,1,2.4220000000000006,26.02,0
COCONUT_fragments_2076,CNC[C@@H]1CCCN2CCCC[C@H]12,[#6]-[#7]-[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#7]2-[#6]-[#6]-[#6]-[#6]-[#6@H]-1-2,0.01,94.0,182.178298704,2,1,1.4702999999999995,15.27,2
COCONUT_fragments_2079,OCc1c[nH]c(O)c1,[#8]-[#6]-[#6]1:[#6]:[#7H]:[#6](-[#8]):[#6]:1,0.01,94.0,113.047678464,2,3,0.2125999999999999,56.25,1
COCONUT_fragments_2082,Nc1ccc(Br)cc1,[#7]-[#6]1:[#6]:[#6]:[#6](-[#35]):[#6]:[#6]:1,0.01,94.0,170.968361292,1,1,2.0313,26.02,0
COCONUT_fragments_2084,O=Cc1cccc(O)c1,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1,0.01,94.0,122.036779432,2,1,1.2047,37.3,1
COCONUT_fragments_2088,N[C@@H]1CNCCC[C@H]1O,[#7]-[#6@@H]1-[#6]-[#7]-[#6]-[#6]-[#6]-[#6@H]-1-[#8],0.01,93.0,130.110613068,3,3,-0.9420000000000002,58.28,0
COCONUT_fragments_2092,CCCC(=O)OC,[#6]-[#6]-[#6]-[#6](=[#8])-[#8]-[#6],0.01,93.0,102.06807956,2,0,0.9595,26.3,2
COCONUT_fragments_2093,Nc1ccc(Cl)c(Cl)c1,[#7]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6](-[#17]):[#6]:1,0.01,93.0,160.97990452,1,1,2.575600000000001,26.02,0
COCONUT_fragments_2094,CC(=O)NCCC=O,[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]=[#8],0.01,93.0,115.063328528,2,1,-0.2885000000000002,46.17,3
COCONUT_fragments_2095,CC1(C)CC(=O)c2c(O)cccc2O1,[#6]-[#6]1(-[#6])-[#6]-[#6](=[#8])-[#6]2:[#6](-[#8]):[#6]:[#6]:[#6]:[#6]:2-[#8]-1,0.01,93.0,192.078644244,3,1,2.136,46.53,0
COCONUT_fragments_2100,COc1cccc(NC=O)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7]-[#6]=[#8]):[#6]:1,0.01,92.0,151.063328528,2,1,1.2634999999999998,38.33,3
COCONUT_fragments_2101,Cc1c(CC=O)c(=O)oc2c(C)cccc12,[#6]-[#6]1:[#6](-[#6]-[#6]=[#8]):[#6](=[#8]):[#8]:[#6]2:[#6](-[#6]):[#6]:[#6]:[#6]:[#6]:1:2,0.01,92.0,216.078644244,3,0,2.15124,47.28,2
COCONUT_fragments_2102,COC(=O)C(N)C(C)C,[#6]-[#8]-[#6](=[#8])-[#6](-[#7])-[#6](-[#6])-[#6],0.01,92.0,131.094628656,3,1,0.1426999999999998,52.32,2
COCONUT_fragments_2108,O=Cc1ccccc1C(=O)O,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6](=[#8])-[#8],0.01,92.0,150.031694052,2,1,1.1973,54.370000000000005,2
COCONUT_fragments_2111,Cc1ccccc1N,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#7],0.01,92.0,107.073499288,1,1,1.57722,26.02,0
COCONUT_fragments_2114,CCC[SH](=O)=O,[#6]-[#6]-[#6]-[#16H](=[#8])=[#8],0.01,92.0,108.024500496,2,1,0.0078,34.14,2
COCONUT_fragments_2115,OC[C@@H]1CCCN2CCCC[C@H]12,[#8]-[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#7]2-[#6]-[#6]-[#6]-[#6]-[#6@H]-1-2,0.01,92.0,169.146664228,2,1,1.2432,23.47,1
COCONUT_fragments_2116,O=CC1CCOCC1,[#8]=[#6]-[#6]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,0.01,92.0,114.06807956,2,0,0.6119,26.3,1
COCONUT_fragments_2118,Cc1cc(=O)oc2cc(O)ccc12,[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6]:[#6](-[#8]):[#6]:[#6]:[#6]:1:2,0.01,92.0,176.047344116,3,1,1.80702,50.44,0
COCONUT_fragments_2123,OC[C@]12O[C@H]1C[C@@H]1C=COC[C@@H]12,[#8]-[#6]-[#6@]12-[#8]-[#6@H]-1-[#6]-[#6@@H]1-[#6]=[#6]-[#8]-[#6]-[#6@H]-2-1,0.01,91.0,168.078644244,3,1,0.2963,41.99,1
COCONUT_fragments_2126,CCC(C=O)CC,[#6]-[#6]-[#6](-[#6]=[#8])-[#6]-[#6],0.01,91.0,100.088815004,1,0,1.6215,17.07,3
COCONUT_fragments_2132,CC(C)C(O)C=O,[#6]-[#6](-[#6])-[#6](-[#8])-[#6]=[#8],0.01,91.0,102.06807956,2,1,0.2022,37.3,2
COCONUT_fragments_2133,NC1CCNCC1,[#7]-[#6]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,91.0,100.100048384,2,2,-0.3029000000000004,38.05,0
COCONUT_fragments_2136,O=c1oc2ccccc2c2c1CCC2,[#8]=[#6]1:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]2:[#6]:1-[#6]-[#6]-[#6]-2,0.01,91.0,186.06807956,2,0,2.2817,30.21,0
COCONUT_fragments_2138,CCOc1ccc(C)cc1,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1,0.01,90.0,136.088815004,1,0,2.39372,9.23,2
COCONUT_fragments_2144,CC[C@@H](C)CC=O,[#6]-[#6]-[#6@@H](-[#6])-[#6]-[#6]=[#8],0.01,90.0,100.088815004,1,0,1.6215,17.07,3
COCONUT_fragments_2147,O=Cc1coc2ccccc12,[#8]=[#6]-[#6]1:[#6]:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,90.0,146.036779432,2,0,2.2453000000000003,30.21,1
COCONUT_fragments_2150,CC(C)C[C@@H]1NC(C=O)Cc2c[nH]c3cccc1c23,[#6]-[#6](-[#6])-[#6]-[#6@@H]1-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]2:[#6]:[#7H]:[#6]3:[#6]:[#6]:[#6]:[#6]-1:[#6]:2:3,0.01,90.0,256.15756326,2,2,2.968300000000001,44.89,3
COCONUT_fragments_2156,C[C@@H]1C[C@@H](O)CO1,[#6]-[#6@@H]1-[#6]-[#6@@H](-[#8])-[#6]-[#8]-1,0.01,89.0,102.06807956,2,1,0.1560999999999999,29.46,0
COCONUT_fragments_2157,O[C@H]1CCOC[C@H]1O,[#8]-[#6@H]1-[#6]-[#6]-[#8]-[#6]-[#6@H]-1-[#8],0.01,89.0,118.06299418,3,2,-0.8715000000000002,49.69,0
COCONUT_fragments_2161,CCCc1ccoc1,[#6]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#8]:[#6]:1,0.01,89.0,110.07316494,1,0,2.2321,13.14,2
COCONUT_fragments_2164,COC(=O)C(N)Cc1ccccc1,[#6]-[#8]-[#6](=[#8])-[#6](-[#7])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,89.0,179.094628656,3,1,0.7293999999999993,52.32,3
COCONUT_fragments_2165,CC[C@H](C)CC=O,[#6]-[#6]-[#6@H](-[#6])-[#6]-[#6]=[#8],0.01,89.0,100.088815004,1,0,1.6215,17.07,3
COCONUT_fragments_2168,O=CC1Cc2nc[nH]c2CN1,[#8]=[#6]-[#6]1-[#6]-[#6]2:[#7]:[#6]:[#7H]:[#6]:2-[#6]-[#7]-1,0.01,89.0,151.074561908,3,2,-0.3770999999999999,57.78,1
COCONUT_fragments_2171,C[C@@]1(O)CCN[C@@H](c2ccccc2)[C@@H]1N,[#6]-[#6@@]1(-[#8])-[#6]-[#6]-[#7]-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6@@H]-1-[#7],0.01,88.0,206.141913196,3,3,0.7993000000000001,58.28,1
COCONUT_fragments_2177,C[C@H]1O[C@@]1(C)C=O,[#6]-[#6@H]1-[#8]-[#6@@]-1(-[#6])-[#6]=[#8],0.01,88.0,100.052429496,2,0,0.3627,29.6,1
COCONUT_fragments_2184,N#Cc1ccccc1,[#7]#[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,87.0,103.04219916,1,0,1.55828,23.79,0
COCONUT_fragments_2185,O=CC1CCCN1C=O,[#8]=[#6]-[#6]1-[#6]-[#6]-[#6]-[#7]-1-[#6]=[#8],0.01,87.0,127.063328528,2,0,-0.1938999999999999,37.38,2
COCONUT_fragments_2189,CN(C)CCCN,[#6]-[#7](-[#6])-[#6]-[#6]-[#6]-[#7],0.01,87.0,102.115698448,2,1,-0.1032,29.26,3
COCONUT_fragments_2191,C[C@@H]1OCC[C@@H](O)[C@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6@H]-1-[#8],0.01,87.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_2192,CN1C(=O)c2ccccc2O[C@H]2CNC[C@H]21,[#6]-[#7]1-[#6](=[#8])-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#8]-[#6@H]2-[#6]-[#7]-[#6]-[#6@@H]-1-2,0.01,87.0,218.105527688,3,1,0.4913999999999999,41.57,0
COCONUT_fragments_2193,CCc1ccc2c(c1)CCO2,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#6]-[#6]-[#8]-2,0.01,87.0,148.088815004,1,0,2.1839000000000004,9.23,1
COCONUT_fragments_2197,Cc1cccc(O)c1C=O,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#6]=[#8],0.01,86.0,136.052429496,2,1,1.5131199999999998,37.3,1
COCONUT_fragments_2199,C[C@H]1O[C@]1(C)C=O,[#6]-[#6@H]1-[#8]-[#6@]-1(-[#6])-[#6]=[#8],0.01,86.0,100.052429496,2,0,0.3627,29.6,1
COCONUT_fragments_2200,CC1CCCCO1,[#6]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#8]-1,0.01,86.0,100.088815004,1,0,1.5754,9.23,0
COCONUT_fragments_2201,CCn1cc(C)c2ccccc21,[#6]-[#6]-[#7]1:[#6]:[#6](-[#6]):[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,86.0,159.104799416,1,0,2.969620000000001,4.93,1
COCONUT_fragments_2203,c1ccc2[nH]cnc2c1,[#6]1:[#6]:[#6]:[#6]2:[#7H]:[#6]:[#7]:[#6]:2:[#6]:1,0.01,86.0,118.053098192,1,1,1.5629,28.68,0
COCONUT_fragments_2208,Cc1c(CC=O)c(=O)oc2ccccc12,[#6]-[#6]1:[#6](-[#6]-[#6]=[#8]):[#6](=[#8]):[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,85.0,202.06299418,3,0,1.84282,47.28,2
COCONUT_fragments_2212,c1ccc(CC2CCNCC2)cc1,[#6]1:[#6]:[#6]:[#6](-[#6]-[#6]2-[#6]-[#6]-[#7]-[#6]-[#6]-2):[#6]:[#6]:1,0.01,85.0,175.136099544,1,1,2.2287,12.03,2
COCONUT_fragments_2215,O=CCC[C@@H]1CNC(=O)C2CCCN21,[#8]=[#6]-[#6]-[#6]-[#6@@H]1-[#6]-[#7]-[#6](=[#8])-[#6]2-[#6]-[#6]-[#6]-[#7]-1-2,0.01,85.0,196.121177752,3,1,-0.0717000000000003,49.41,3
COCONUT_fragments_2216,OC1CCOCC1O,[#8]-[#6]1-[#6]-[#6]-[#8]-[#6]-[#6]-1-[#8],0.01,85.0,118.06299418,3,2,-0.8715000000000002,49.69,0
COCONUT_fragments_2218,C[C@@H]1C[C@H](N(C)C)[C@@H](O)CO1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#7](-[#6])-[#6])-[#6@@H](-[#8])-[#6]-[#8]-1,0.01,84.0,159.125928784,3,1,0.0863000000000001,32.7,1
COCONUT_fragments_2222,CC=CCC(=O)O,[#6]-[#6]=[#6]-[#6]-[#6](=[#8])-[#8],0.01,84.0,100.052429496,1,1,1.0372,37.3,2
COCONUT_fragments_2223,COc1cccc(OC)c1C=O,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]-[#6]):[#6]:1-[#6]=[#8],0.01,84.0,166.06299418,3,0,1.5162999999999998,35.53,3
COCONUT_fragments_2230,C=CCc1ccccc1,[#6]=[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,84.0,118.07825032,0,0,2.4151000000000007,0.0,2
COCONUT_fragments_2234,O=C1Nc2ccccc2C(=O)N2CCCC12,[#8]=[#6]1-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6](=[#8])-[#7]2-[#6]-[#6]-[#6]-[#6]-1-2,0.01,84.0,216.089877624,2,1,1.2432999999999998,49.41,0
COCONUT_fragments_2236,C[C@H]1OCC[C@H](O)[C@@H]1O,[#6]-[#6@H]1-[#8]-[#6]-[#6]-[#6@H](-[#8])-[#6@@H]-1-[#8],0.01,84.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_2239,C[C@H]1OCC[C@@H]1O,[#6]-[#6@H]1-[#8]-[#6]-[#6]-[#6@@H]-1-[#8],0.01,84.0,102.06807956,2,1,0.1560999999999999,29.46,0
COCONUT_fragments_2243,COc1cc2c(cc1OC)=CC(=O)NCC=2,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])=[#6]-[#6](=[#8])-[#7]-[#6]-[#6]=2,0.01,83.0,219.089543276,3,1,-0.6053999999999999,47.56,2
COCONUT_fragments_2245,O=CC1c2ccccc2C(=O)NC12CNC2,[#8]=[#6]-[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6](=[#8])-[#7]-[#6]-12-[#6]-[#7]-[#6]-2,0.01,83.0,216.089877624,3,2,0.0545,58.2,1
COCONUT_fragments_2249,Cc1n[nH]c(C)c1[C@@H]1C=C[C@@H](N)C1,[#6]-[#6]1:[#7]:[#7H]:[#6](-[#6]):[#6]:1-[#6@@H]1-[#6]=[#6]-[#6@@H](-[#7])-[#6]-1,0.01,83.0,177.12659748,2,2,1.39734,54.7,1
COCONUT_fragments_2251,Nc1ccccc1Cl,[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#17],0.01,83.0,127.018876872,1,1,1.9222,26.02,0
COCONUT_fragments_2256,Cc1cc(C)cc(N)c1,[#6]-[#6]1:[#6]:[#6](-[#6]):[#6]:[#6](-[#7]):[#6]:1,0.01,83.0,121.089149352,1,1,1.88564,26.02,0
COCONUT_fragments_2258,C=C[C@H]1COC=C(C=O)[C@H]1C,[#6]=[#6]-[#6@H]1-[#6]-[#8]-[#6]=[#6](-[#6]=[#8])-[#6@H]-1-[#6],0.01,83.0,152.083729624,2,0,1.5376999999999998,26.3,2
COCONUT_fragments_2259,CC(C)N1C(=O)c2ccccc2C(C=O)C12CNC2,[#6]-[#6](-[#6])-[#7]1-[#6](=[#8])-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6](-[#6]=[#8])-[#6]-12-[#6]-[#7]-[#6]-2,0.01,83.0,258.136827816,3,1,1.1752999999999998,49.41,2
COCONUT_fragments_2261,O=Cc1cccc(O)c1O,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#8],0.01,83.0,138.031694052,3,2,0.9102999999999996,57.53,1
COCONUT_fragments_2266,O[C@H]1COC[C@H](O)C1,[#8]-[#6@H]1-[#6]-[#8]-[#6]-[#6@H](-[#8])-[#6]-1,0.01,82.0,118.06299418,3,2,-0.8715000000000002,49.69,0
COCONUT_fragments_2268,COc1ccc2oc(=O)ccc2c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#8]:[#6](=[#8]):[#6]:[#6]:[#6]:2:[#6]:1,0.01,82.0,176.047344116,3,0,1.8016,39.44,1
COCONUT_fragments_2269,OC[C@H]1OCC[C@@H]1O,[#8]-[#6]-[#6@H]1-[#8]-[#6]-[#6]-[#6@@H]-1-[#8],0.01,82.0,118.06299418,3,2,-0.8715000000000002,49.69,1
COCONUT_fragments_2278,N[C@H](C=O)Cc1ccccc1,[#7]-[#6@H](-[#6]=[#8])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,82.0,149.084063972,2,1,0.7552999999999994,43.09,3
COCONUT_fragments_2279,CC(=O)NCCN,[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#7],0.01,82.0,102.07931294,2,2,-0.9187999999999992,55.120000000000005,2
COCONUT_fragments_2283,CCc1ccc(O)c2c(=O)ccoc12,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]2:[#6](=[#8]):[#6]:[#6]:[#8]:[#6]:1:2,0.01,81.0,190.06299418,3,1,2.061,50.44,1
COCONUT_fragments_2285,CC[C@@H]1CN[C@H](CO)[C@@H]1C,[#6]-[#6]-[#6@@H]1-[#6]-[#7]-[#6@H](-[#6]-[#8])-[#6@@H]-1-[#6],0.01,81.0,143.131014164,2,2,0.6127999999999999,32.26,2
COCONUT_fragments_2287,O=CNCc1ccccc1,[#8]=[#6]-[#7]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,81.0,135.068413908,1,1,0.9326,29.1,3
COCONUT_fragments_2291,Cc1ccc(C=O)o1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#8]:1,0.01,81.0,110.036779432,2,0,1.40052,30.21,1
COCONUT_fragments_2297,O=Cc1cc(=O)[nH]c2ccccc12,[#8]=[#6]-[#6]1:[#6]:[#6](=[#8]):[#7H]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,81.0,173.047678464,2,1,1.3406,49.93,1
COCONUT_fragments_2300,CCCc1cc(=O)oc2ccccc12,[#6]-[#6]-[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,81.0,188.083729624,2,0,2.7455000000000016,30.21,2
COCONUT_fragments_2306,CN1[C@H]2CC[C@@H]1C[C@H](O)C2,[#6]-[#7]1-[#6@H]2-[#6]-[#6]-[#6@@H]-1-[#6]-[#6@H](-[#8])-[#6]-2,0.01,80.0,141.1153641,2,1,0.6038999999999999,23.47,0
COCONUT_fragments_2308,CS(=O)(=O)c1ccccc1,[#6]-[#16](=[#8])(=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,80.0,156.024500496,2,0,1.0901,34.14,1
COCONUT_fragments_2312,COc1cc(N)cc(OC)c1,[#6]-[#8]-[#6]1:[#6]:[#6](-[#7]):[#6]:[#6](-[#8]-[#6]):[#6]:1,0.01,80.0,153.078978592,3,1,1.286,44.48,2
COCONUT_fragments_2314,Cc1ccc2c(C)cc(=O)oc2c1,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](-[#6]):[#6]:[#6](=[#8]):[#8]:[#6]:2:[#6]:1,0.01,80.0,174.06807956,2,0,2.40984,30.21,0
COCONUT_fragments_2325,C/C=C/C(C)(C)O,[#6]/[#6]=[#6]/[#6](-[#6])(-[#6])-[#8],0.01,79.0,100.088815004,1,1,1.3334,20.23,1
COCONUT_fragments_2329,C[C@@H]1C[C@H](O)[C@H](CO)O1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#8])-[#6@H](-[#6]-[#8])-[#8]-1,0.01,79.0,132.078644244,3,2,-0.483,49.69,1
COCONUT_fragments_2340,Cc1cccc([N+](=O)[O-])c1,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:1,0.01,78.0,137.047678464,2,0,1.90322,43.14,1
COCONUT_fragments_2341,C=C[C@@](C)(O)CCC,[#6]=[#6]-[#6@@](-[#6])(-[#8])-[#6]-[#6]-[#6],0.01,78.0,114.104465068,1,1,1.7235,20.23,3
COCONUT_fragments_2351,Nc1coc2ccccc12,[#7]-[#6]1:[#6]:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,78.0,133.052763844,2,1,2.015,39.16,0
COCONUT_fragments_2354,CC(=O)c1ccccc1O,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8],0.01,78.0,136.052429496,2,1,1.5948,37.3,1
